ID,Q20,valid_10_3min,valid_10_5min,valid_8_3min,valid_8_5min,valid_6_3min,valid_6_5min,Q21,Q595,state,urban,Q594,Q1525,Q23,Q5,Q8,Q9,Q1523,Q1524,Q1081_1_1,Q1081_2_1,Q1081_3_1,Q1069_1,Q1069_9,Q1069_6,Q1069_7,Q1069_8,Q1069_10,Q1069_11,Q1069_12,Q1069_13,Q1026_1,Q1026_9,Q1026_6,Q1026_7,Q1026_8,Q1026_10,Q1026_11,Q1026_12,Q1026_13,Q1076,Q1091,Q1077,Q1092,Q1078,Q1073,Q1080,Q1139,Q1141,Q1143,Q1145,Q1506,Q1507,Q1515,Q1516,Q1518,Q1519,Q1521,Q1522,Q1112,Q1130,Q1114,Q1115,Q1129,Q1147,Q1149,Q1150,Q1151,Q1152,fish_Y,Q1071,meals_Y,fish_BY,Q1083,meals_BY,Q747,B_Y_type,L_Y_type,D_Y_type,B_BY_type,L_BY_type,D_BY_type,Q748,Q749,B_Y_source,Q766,Q751,Q762,Q763,Q764,Q765,Q911,Q912,Q913,L_Y_source,Q915,Q916,Q928,Q929,Q930,Q931,Q934,Q935,Q936,D_Y_source,Q938,Q939,Q951,Q952,Q953,Q954,Q957,Q958,Q959,B_BY_source,Q961,Q962,Q974,Q975,Q976,Q977,Q980,Q981,Q982,L_BY_source,Q984,Q985,Q997,Q998,Q999,Q1000,Q1003,Q1004,Q1005,D_BY_source,Q1007,Q1008,Q1020,Q1021,Q1022,Q1023,Q1031,Q1086,Q1074,Q1051,Q1052_1,Q1052_2,Q1052_3,Q1052_4,Q1087,Q1257,Q1090,Q1527,Q2,Q4,Q3,Q14,Q29,Q12,Q15_102,Q15_103,Q15_104,Q15_105,Q15_106,Q15_107,Q15_108,Q15_109,Q15_110,Q15_111,buyer,SDA
470,Nglis,1,1,1,1,1,1,10301,Ngeremlengui,Ngeremlengui,rural,Ngermetengl,1,1,4,3,1,1,NA,50,0,50,weekly,rarely_never,rarely_never,rarely_never,weekly,triweekly,triweekly,weekly,rarely_never,once,never,never,never,once,twice,twice,once,never,NA,NA,NA,NA,1.8,whole,fillet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,1,"1,2",2,2,0,0,301,reef,reef,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,301,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,NA,5,16,16,14,16,25,NA,9,NA,4,1943,1,Protestant,HS,"<$4,999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
471,Nglis,0,0,0,0,1,1,10301,Ngeremlengui,Ngeremlengui,rural,Ngermetengel,1,1,1,1,0,2,1,NA,NA,NA,weekly,bi_monthly,rarely_never,rarely_never,bi_monthly,weekly,weekly,rarely_never,rarely_never,twice,never,never,never,once,twice,once,never,never,NA,NA,NA,NA,NA,steak,fillet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,1,"1,2",2,2,0,0,307,cook_tuna,cook_tuna,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,307,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1936,1,Catholic,some college,"$5,000-$9,999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
472,Nglis,1,1,1,1,1,1,10301,Ngeremlengui,Ngeremlengui,rural,Ngermetengel,1,1,3,3,0,2,1,NA,NA,NA,weekly,weekly,weekly,rarely_never,bi_monthly,daily,daily,bi_monthly,rarely_never,once,once,once,never,once,thrice_plus,thrice_plus,never,never,NA,NA,whole,2,NA,whole,fillet,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,3,1,2,0,0,NA,NA,NA,raw_tuna,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,306,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1957,1,Protestant,HS,"$5,000-$9,999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
473,Nglis,0,0,0,0,1,1,10301,Ngeremlengui,Ngeremlengui,rural,Ngchemesed,1,1,2,2,0,1,NA,50,0,50,bi_monthly,bi_monthly,weekly,rarely_never,bi_monthly,bi_monthly,weekly,triweekly,rarely_never,never,never,never,never,never,never,twice,twice,never,NA,NA,NA,NA,1.8,steak,fillet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,1,"2,3",2,2,0,0,NA,NA,reef,reef,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,NA,1,1,7,NA,NA,NA,NA,NA,301,NA,1,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,NA,3,16,16,16,14,23,NA,9,NA,3,1950,1,Modekngei,HS,"$5,000-$9,999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
474,Nglis,1,1,1,1,1,1,10501,Ngeremlengui,Ngeremlengui,rural,Imeong,1,1,3,3,0,1,NA,50,0,50,weekly,rarely_never,rarely_never,rarely_never,weekly,triweekly,daily,weekly,rarely_never,once,never,never,never,once,once,twice,never,never,NA,NA,NA,NA,NA,whole,fillet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,0,0,1,3,1,NA,NA,NA,NA,NA,NA,reef,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,NA,1,3,NA,NA,NA,NA,NA,NA,6,NA,5,4,16,16,14,14,NA,NA,NA,NA,3,1984,1,Protestant,<HS,"<$4,999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
475,Andrea,1,1,1,1,1,1,40401,Ngiwal,Ngiwal,rural,Ngersngai,1,1,12,11,1,1,NA,100,0,0,weekly,weekly,bi_monthly,bi_monthly,triweekly,triweekly,weekly,daily,rarely_never,never,never,never,never,twice,twice,once,never,never,NA,NA,NA,NA,NA,whole,whole,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1,5",NA,NA,NA,2,1,NA,NA,1,NA,1,"2,3",2,1,3,1,NA,NA,reef,non_reef_near,NA,NA,non_reef_near,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,NA,2,3,NA,NA,6,NA,NA,NA,302,NA,1,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302,NA,1,1,10,NA,NA,NA,NA,NA,5,1,NA,2,15,15,15,11,NA,1,NA,"1,2,7",3,1958,1,Protestant,2-year degree,"$50,000-$74,999",1,NA,2,3,NA,NA,NA,NA,NA,NA,1,0
476,Andrea,1,1,1,1,1,1,40301,Ngiwal,Ngiwal,rural,Ngermechau,1,1,2,2,0,1,NA,100,0,0,rarely_never,rarely_never,weekly,rarely_never,weekly,weekly,weekly,rarely_never,rarely_never,never,never,never,never,once,once,once,never,never,NA,NA,NA,NA,NA,whole,whole,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,NA,2,NA,NA,1,2,1,1,"2,3",2,NA,NA,reef,NA,NA,reef,reef,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,NA,1,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,NA,1,1,10,NA,NA,NA,NA,NA,301,NA,1,1,10,NA,NA,NA,NA,NA,5,2,NA,4,16,16,14,14,24,NA,"1,10",NA,4,1986,1,Catholic,HS,"$5,000-$9,999",NA,NA,1,NA,NA,NA,NA,NA,2,NA,0,0
477,Andrea,1,1,1,1,1,1,40201,Ngiwal,Ngiwal,rural,Ngercheluuk,1,1,7,5,2,1,NA,100,0,0,rarely_never,rarely_never,rarely_never,rarely_never,weekly,triweekly,weekly,daily,rarely_never,never,never,never,never,once,once,never,never,never,NA,NA,NA,NA,NA,belly,don't_like,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,1,2,NA,NA,NA,1,3,1,1,"2,3",2,NA,NA,NA,reef,NA,reef,reef,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,NA,1,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,NA,1,1,10,NA,NA,NA,NA,NA,301,NA,1,1,10,NA,NA,NA,NA,NA,5,2,NA,2,16,16,14,11,24,NA,"1,5",NA,3,1949,1,None,HS,"$10,000-$29,999",NA,NA,NA,NA,NA,NA,NA,2,1,NA,0,0
478,Andrea,1,1,1,1,1,1,40401,Ngiwal,Ngiwal,rural,Ngersngai,1,1,3,3,0,1,NA,0,50,50,rarely_never,weekly,triweekly,triweekly,bi_monthly,rarely_never,triweekly,triweekly,rarely_never,thrice_plus,twice,thrice_plus,never,once,once,twice,once,never,NA,NA,steak,NA,3.25,loin,fillet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,2,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1925,1,Catholic,advanced_degree,"$10,000-$29,999",2,NA,NA,NA,NA,NA,NA,NA,1,NA,1,0
479,Andrea,1,1,1,1,1,1,40301,Ngiwal,Ngiwal,rural,Ngermechau,1,1,6,2,4,1,NA,100,0,0,bi_monthly,bi_monthly,rarely_never,rarely_never,triweekly,triweekly,daily,daily,rarely_never,never,never,never,never,thrice_plus,thrice_plus,thrice_plus,never,never,NA,NA,NA,NA,NA,whole,whole,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,2,NA,NA,NA,1,2,1,1,2,1,NA,NA,reef,NA,NA,reef,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,NA,1,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,NA,1,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,NA,2,15,15,11,11,NA,1,NA,8,3,1976,1,Catholic,HS,"<$4,999",1,NA,2,NA,NA,NA,NA,NA,NA,NA,1,0
480,Vallin,1,1,1,1,1,1,40301,Ngiwal,Ngiwal,rural,Ngermechau,1,1,4,3,1,1,NA,0,0,100,weekly,weekly,bi_monthly,bi_monthly,weekly,weekly,triweekly,triweekly,rarely_never,once,once,once,once,twice,twice,thrice_plus,never,never,whole,1.85,whole,1.85,NA,whole,whole,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"2,3",2,1,2,1,NA,NA,other,reef,NA,reef,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315,Rabbit fish,1,3,NA,NA,NA,NA,NA,NA,301,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,NA,6,16,16,16,15,24,NA,7,NA,4,1964,1,Catholic,HS,"$5,000-$9,999",NA,NA,NA,2,NA,1,NA,NA,NA,NA,1,0
481,Vallin,1,1,1,1,1,1,40301,Ngiwal,Ngiwal,rural,Ngermechau,1,1,8,7,1,1,NA,0,0,100,rarely_never,rarely_never,bi_monthly,bi_monthly,triweekly,triweekly,triweekly,weekly,bi_monthly,never,never,never,never,thrice_plus,thrice_plus,thrice_plus,twice,once,NA,NA,NA,NA,2.85,whole,whole,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,2,NA,NA,NA,1,"1,2",2,1,"2,3",2,315,other,reef,NA,NA,non_reef_near,reef,Teboteb,1,3,NA,NA,NA,NA,NA,NA,301,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302,NA,1,3,NA,NA,NA,NA,NA,NA,301,NA,1,3,NA,NA,NA,NA,NA,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1946,1,Catholic,4-year degree,"$10,000-$29,999",NA,NA,NA,3,NA,2,NA,NA,1,NA,1,0
482,Vallin,1,1,1,1,1,1,40401,Ngiwal,Ngiwal,rural,Ngersngai,1,1,2,2,0,1,NA,0,0,100,rarely_never,rarely_never,bi_monthly,bi_monthly,bi_monthly,weekly,triweekly,triweekly,rarely_never,never,never,never,never,never,never,twice,never,never,NA,NA,NA,NA,NA,whole,whole,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,2,NA,NA,1,"2,3",2,1,"2,3",2,NA,NA,reef,reef,NA,reef,reef,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,NA,1,3,NA,NA,NA,NA,NA,NA,301,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,NA,1,3,NA,NA,NA,NA,NA,NA,301,NA,1,3,NA,NA,NA,NA,NA,NA,5,2,NA,4,16,16,14,16,21,NA,7,NA,4,1949,1,Catholic,<HS,"$10,000-$29,999",NA,NA,NA,2,NA,3,NA,NA,1,NA,1,0
483,Vallin,1,1,1,1,1,1,40301,Ngiwal,Ngiwal,rural,Ngermechau,1,1,4,3,1,1,NA,50,0,50,bi_monthly,bi_monthly,weekly,weekly,weekly,weekly,weekly,triweekly,rarely_never,once,once,never,never,twice,twice,twice,never,never,NA,NA,NA,NA,NA,whole,whole,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,1,NA,2,NA,NA,1,2,1,1,"2,3",2,NA,NA,other,NA,NA,reef,reef,NA,NA,NA,NA,NA,NA,NA,NA,NA,315,Unicorn fish,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,NA,1,1,10,NA,NA,NA,NA,NA,301,NA,1,1,10,NA,NA,NA,NA,NA,5,2,NA,4,16,16,12,12,22,NA,9,NA,3,1962,1,Protestant,HS,"$10,000-$29,999",1,NA,NA,3,NA,NA,NA,NA,2,NA,1,0
484,Vallin,1,1,1,1,1,1,40201,Ngiwal,Ngiwal,rural,Ngercheluuk,1,1,1,1,0,2,1,NA,NA,NA,rarely_never,rarely_never,rarely_never,rarely_never,daily,daily,rarely_never,rarely_never,rarely_never,never,never,never,never,once,once,once,never,never,NA,NA,NA,NA,NA,whole,whole,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,2,NA,NA,NA,2,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1943,1,Protestant,<HS,"$10,000-$29,999",NA,NA,NA,NA,NA,2,NA,NA,1,NA,0,0
485,Vallin,1,1,1,1,1,1,Ngellau,Ngiwal,Ngiwal,rural,Ngellau,1,1,2,2,0,1,NA,100,0,0,rarely_never,rarely_never,bi_monthly,rarely_never,triweekly,triweekly,triweekly,bi_monthly,rarely_never,once,once,once,once,twice,twice,twice,never,never,piece,1.95,steak,1.95,NA,steak,fillet,NA,NA,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,"1,2",2,NA,NA,other,NA,other,other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315,Rabbit Fish,1,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315,Rabbit Fish,1,1,10,NA,NA,NA,NA,NA,315,Rabbit Fish,1,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,5,4,16,16,14,13,NA,NA,NA,NA,3,1994,1,Protestant,<HS,"$10,000-$29,999",1,NA,NA,NA,NA,2,NA,NA,NA,NA,1,0
486,Vallin,0,0,0,0,1,1,40201,Ngiwal,Ngiwal,rural,Ngercheluuk,1,1,4,4,0,1,NA,0,0,100,bi_monthly,rarely_never,rarely_never,rarely_never,rarely_never,rarely_never,daily,rarely_never,rarely_never,never,never,never,never,never,never,twice,never,never,NA,NA,NA,NA,NA,don't_like,don't_like,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,3,NA,NA,NA,NA,2,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1967,1,Protestant,<HS,"$5,000-$9,999",1,NA,NA,NA,NA,2,NA,NA,NA,NA,1,0
487,Vallin,0,0,0,0,1,0,40201,Ngiwal,Ngiwal,rural,Ngermechau,1,1,4,2,2,1,NA,0,100,0,rarely_never,rarely_never,weekly,weekly,triweekly,triweekly,triweekly,weekly,rarely_never,never,never,once,once,twice,twice,twice,thrice_plus,never,whole,1.75,whole,1.75,1.75,whole,whole,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,1,2,1,NA,NA,NA,NA,NA,reef,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,NA,1,2,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1949,1,Protestant,<HS,"$5,000-$9,999",NA,NA,NA,2,NA,NA,NA,NA,1,NA,1,0
488,Vallin,1,1,1,1,1,1,40402,Ngiwal,Ngiwal,rural,Ngersngai,1,1,10,6,4,1,NA,100,0,0,rarely_never,rarely_never,rarely_never,rarely_never,triweekly,triweekly,triweekly,triweekly,rarely_never,never,never,never,never,twice,twice,once,never,never,NA,NA,NA,NA,NA,don't_like,don't_like,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,3,NA,NA,NA,NA,1,"2,3",2,1,"2,3",2,NA,NA,reef,reef,NA,reef,reef,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,NA,1,1,10,NA,NA,NA,NA,NA,301,NA,1,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,NA,1,1,10,NA,NA,NA,NA,NA,301,NA,1,1,10,NA,NA,NA,NA,NA,6,NA,5,3,16,16,16,11,NA,NA,NA,NA,3,1939,1,Catholic,some college,"$10,000-$29,999",1,NA,NA,NA,NA,NA,NA,NA,2,NA,1,0
489,Vallin,1,1,1,1,1,1,60301,Koror,Koror,urban,Idid,1,1,5,3,2,1,NA,50,0,50,weekly,weekly,bi_monthly,bi_monthly,weekly,weekly,weekly,bi_monthly,rarely_never,once,once,never,never,once,once,once,never,never,NA,NA,NA,NA,NA,whole,whole,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,2,NA,NA,NA,1,3,1,1,2,1,NA,NA,NA,wahoo,NA,reef,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,310,NA,2,3,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,NA,4,14,14,14,15,21,NA,"1,4,8",NA,3,1956,1,Catholic,HS,"$10,000-$29,999",1,2,NA,NA,NA,3,NA,NA,NA,NA,0,0
490,Vallin,1,1,1,1,1,1,60301,Koror,Koror,urban,Idid,1,1,5,3,2,1,NA,0,0,100,rarely_never,rarely_never,rarely_never,rarely_never,triweekly,triweekly,triweekly,rarely_never,rarely_never,once,once,never,never,twice,twice,twice,never,never,NA,NA,NA,NA,NA,steak,steak,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,1,NA,2,NA,NA,2,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1988,1,Catholic,2-year degree,"$30,000-$49,999",1,NA,NA,NA,NA,NA,NA,NA,2,NA,1,0
491,Vallin,0,0,0,0,0,0,60301,Koror,Koror,urban,Idid,1,1,4,3,1,2,2,NA,NA,NA,bi_monthly,bi_monthly,rarely_never,rarely_never,triweekly,weekly,weekly,rarely_never,rarely_never,once,once,never,never,thrice_plus,twice,twice,never,never,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1963,2,SDA,4-year degree,"$30,000-$49,999",1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,1
492,Vallin,1,1,1,1,1,1,60301,Koror,Koror,urban,Idid,1,1,6,6,0,1,NA,0,100,0,rarely_never,rarely_never,triweekly,bi_monthly,rarely_never,rarely_never,bi_monthly,weekly,rarely_never,never,never,thrice_plus,never,never,never,once,never,never,NA,NA,steak,2,NA,steak,fillet,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,"1,3",2,1,"2,3",2,301,reef,NA,other,NA,reef,reef,NA,1,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315,Milkfish (local),1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,NA,1,3,NA,NA,NA,NA,NA,NA,301,NA,1,1,12,NA,NA,NA,NA,NA,5,1,NA,4,14,16,11,11,NA,2,NA,"1,2,5,7,9",3,1966,1,Protestant,HS,"$30,000-$49,999",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
493,Vallin,1,1,1,1,1,1,60301,Koror,Koror,urban,Idid,1,1,3,3,0,1,NA,50,0,50,bi_monthly,bi_monthly,bi_monthly,bi_monthly,weekly,weekly,weekly,weekly,rarely_never,once,once,never,never,once,once,once,never,never,NA,NA,NA,NA,NA,whole,whole,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,1,2,NA,NA,NA,1,2,1,1,3,1,NA,NA,grouper,NA,NA,NA,reef,NA,NA,NA,NA,NA,NA,NA,NA,NA,303,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,NA,1,3,NA,NA,NA,NA,NA,NA,5,2,NA,5,15,14,12,12,21,NA,"1,4,5,7",NA,3,1965,1,Catholic,4-year degree,"$30,000-$49,999",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
494,Vallin,1,1,1,1,1,1,60301,Koror,Koror,urban,Idid,1,1,5,3,2,1,NA,50,0,50,bi_monthly,bi_monthly,bi_monthly,bi_monthly,rarely_never,rarely_never,bi_monthly,weekly,rarely_never,once,once,never,never,never,never,once,never,never,NA,NA,NA,NA,NA,whole,whole,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1,2",NA,2,NA,NA,"1,2",2,NA,NA,NA,1,"2,3",2,1,"2,3",2,NA,NA,basa,reef,NA,reef,reef,NA,NA,NA,NA,NA,NA,NA,NA,NA,314,NA,2,4,NA,NA,NA,NA,NA,NA,301,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,NA,1,1,12,NA,NA,NA,NA,NA,301,NA,1,1,12,NA,NA,NA,NA,NA,5,1,NA,4,14,14,14,15,NA,1,NA,"1,2,4",3,1978,1,Catholic,2-year degree,"$10,000-$29,999",1,NA,2,NA,NA,NA,NA,NA,NA,NA,0,0
